56,1009,MA000070,1285,16.2(f),NULL,Lift and deepen allowance—age of grave since last burial—more than 50 years,0,2.2000,Percent,BR91655,23.5000,per occasion,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.2533333,2026-05-18 02:04:00.2533333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,12227,MA000071,1293,22.8(a),NULL,"Additional allowances for engine drivers/firemen—cleaner, greaser or oiler, under supervision of engine driver, who stops or starts engine",0,4.2000,Percent,BR91660,44.8700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.3133333,2026-05-18 02:04:00.3133333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,12228,MA000071,1293,22.8(a),NULL,"Additional allowances for engine drivers/firemen—driver, where 2 or more fork-lifts or cranes engaged on one lift",0,0.4000,Percent,BR91660,4.2700,per day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.3533333,2026-05-18 02:04:00.3533333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,1022,MA000071,1293,22.8(a),NULL,Additional allowances for engine drivers/firemen—in charge of plant,0,4.2000,Percent,BR91660,44.8700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.4000000,2026-05-18 02:04:00.4000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,1015,MA000071,1289,22.10,NULL,Charred timber,0,0.7000,Percent,BR91660,7.4800,per day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:56.0000000,2025,2026-05-18 02:04:00.4466667,2026-05-18 02:04:00.4466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,1019,MA000071,1291,22.6,NULL,Cleaning of boilers and associated equipment,0,0.2000,Percent,BR91660,2.1400,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.5000000,2026-05-18 02:04:00.5000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,1031,MA000071,1301,22.14(a),NULL,Cold places—below 0°C,0,0.0600,Percent,BR91660,0.6400,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.5500000,2026-05-18 02:04:00.5500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,1032,MA000071,1302,22.15,NULL,Confined spaces,0,0.0800,Percent,BR91660,0.8500,per hour or part thereof,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.5933333,2026-05-18 02:04:00.5933333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,1026,MA000071,1297,22.11,NULL,Dirty work,0,0.3300,Percent,BR91660,3.5300,per day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.6400000,2026-05-18 02:04:00.6400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,1025,MA000071,1296,22.9,NULL,First aid,0,2.0000,Percent,BR91660,21.3700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.6900000,2026-05-18 02:04:00.6900000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,1033,MA000071,1303,22.3(a),NULL,Forest work,1,3.2000,Percent,BR91660,34.1900,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.7366667,2026-05-18 02:04:00.7366667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,1034,MA000071,1304,22.16,NULL,Height money,0,0.2000,Percent,BR91660,2.1400,per day or shift or part thereof,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.7866667,2026-05-18 02:04:00.7866667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,1029,MA000071,1299,22.13(a)(i),NULL,Hot work—between 46°C and 54°C,0,0.0600,Percent,BR91660,0.6400,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.8333333,2026-05-18 02:04:00.8333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,1030,MA000071,1300,22.13(a)(ii),NULL,Hot work—in excess of 54°C,0,0.1000,Percent,BR91660,1.0700,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.8800000,2026-05-18 02:04:00.8800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,1017,MA000071,1290,22.5(a),NULL,Leading hand supervising—2 to 6 employees,0,3.3000,Percent,BR91660,35.2600,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.9400000,2026-05-18 02:04:00.9400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,12226,MA000071,23309,22.5(b),NULL,Leading hand supervising—more than 6 employees,0,5.1000,Percent,BR91660,54.4900,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-17 05:34:57.0000000,2025,2026-05-18 02:04:00.9700000,2026-05-18 02:04:00.9700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
